,pathway,pval,padj,log2err,ES,NES,size
733,REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,0.609284332688588,0.732058395488448,0.0673623868166279,-0.350668429950532,-0.913632506103068,47
734,REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,0.610878661087866,0.732058395488448,0.0711327399327894,0.343623420362385,0.915262537669398,54
735,WP_G13_SIGNALING_PATHWAY,0.610204081632653,0.732058395488448,0.0699458736501659,0.356939011768955,0.894741183014216,38
736,WP_INTERLEUKIN11_SIGNALING_PATHWAY,0.608614232209738,0.732058395488448,0.0658311958368866,-0.355759184526037,-0.920410724036251,43
737,REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,0.614107883817427,0.734929652004031,0.0704500850658419,0.354848634151176,0.899996720983713,41
738,KEGG_MTOR_SIGNALING_PATHWAY,0.616352201257862,0.736616045405737,0.0707899094502623,0.346827114001646,0.908762402708642,50
739,REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,0.619047619047619,0.738836265223275,0.0658311958368866,0.312647580305239,0.922035146547601,108
740,BIOCARTA_NFAT_PATHWAY,0.620952380952381,0.739109311740891,0.0656813601934011,-0.344001722193384,-0.905011575439379,50
741,WP_NEURODEGENERATION_WITH_BRAIN_IRON_ACCUMULATION_NBIA_SUBTYPES_PATHWAY,0.620408163265306,0.739109311740891,0.069119845655101,0.354377143884529,0.888319333269416,38
742,WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS,0.622823984526112,0.740337943870662,0.0662842187012672,-0.348947427653839,-0.905815418003922,45
743,KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.62374245472837,0.740431823782534,0.0681513438679483,0.330098002821358,0.908915967326215,65
744,REACTOME_SIGNALING_BY_RETINOIC_ACID,0.625468164794007,0.74148242116709,0.0645031249656493,-0.351803688099091,-0.910177168618425,43
745,PID_TNF_PATHWAY,0.636704119850187,0.747793361346548,0.0636424081651019,-0.349204474597064,-0.903452552402226,43
746,REACTOME_EPH_EPHRIN_SIGNALING,0.634577603143418,0.747793361346548,0.066132620475844,0.316580785991994,0.911259441940803,90
747,REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION,0.634655532359081,0.747793361346548,0.069119845655101,0.358109400144907,0.888406042961294,37
748,REACTOME_RAB_GERANYLGERANYLATION,0.634050880626223,0.747793361346548,0.065981614400873,-0.331936153655387,-0.90614852405673,62
749,REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R,0.635496183206107,0.747793361346548,0.0646484568421928,-0.339761063509385,-0.905757086775946,54
750,WNT_SIGNALING,0.636726546906188,0.747793361346548,0.0667426134241917,-0.3208279755697,-0.910079159357609,85
751,WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY,0.635051546391753,0.747793361346548,0.0684714904492087,0.352796435009708,0.886884259976847,39
752,REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,0.640151515151515,0.748918726174779,0.0639271933359996,-0.348242714702628,-0.902991252475964,44
753,REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,0.639583333333333,0.748918726174779,0.0686325631836726,0.34643119923709,0.901397987127764,48
754,REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,0.640232108317215,0.748918726174779,0.0649407684612899,-0.349298730846948,-0.880615995428496,39
755,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,0.64344262295082,0.75167734230811,0.0675188953767744,-0.321997459298391,-0.901498968795928,76
756,PID_UPA_UPAR_PATHWAY,0.644359464627151,0.751752708731676,0.0640703750499722,-0.350657848140362,-0.896924237855534,42
757,WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY,0.646034816247582,0.752711635310921,0.0645031249656493,0.309022431635292,0.898132924158695,99
758,PID_KIT_PATHWAY,0.647619047619048,0.752720775353295,0.0636424081651019,-0.338213472432084,-0.890751075419372,51
759,REACTOME_FOXO_MEDIATED_TRANSCRIPTION,0.647749510763209,0.752720775353295,0.0649407684612899,-0.330446352585047,-0.902081533986017,62
760,SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES,0.649425287356322,0.753675136116152,0.0637845390312975,-0.357451610209642,-0.880642671053792,36
761,REACTOME_TNF_SIGNALING,0.655102040816327,0.758267716535433,0.066436413766281,0.348945366442438,0.8747034638515,38
762,WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0.654811715481172,0.758267716535433,0.0676760401641789,-0.316777241095139,-0.906979806741952,96
763,REACTOME_IRS_MEDIATED_SIGNALLING,0.65625,0.758600917431193,0.0673623868166279,0.343299476483944,0.893249389102688,48
764,KEGG_GNRH_SIGNALING_PATHWAY,0.662525879917184,0.763646029797091,0.0665892104103933,-0.313430904375554,-0.905106139535682,98
765,REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS,0.6640625,0.763646029797091,0.0636424081651019,-0.349721944651408,-0.87335940473002,38
766,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,0.663900414937759,0.763646029797091,0.0665892104103933,0.344636255950029,0.874095235082651,41
767,WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION,0.664077669902913,0.763646029797091,0.0633597010643758,-0.342340224505718,-0.887422959893009,46
768,PID_HES_HEY_PATHWAY,0.669245647969052,0.768586798839458,0.0628003977812234,-0.338547005150061,-0.882051312097219,47
769,WP_ONECARBON_METABOLISM_AND_RELATED_PATHWAYS,0.670859538784067,0.769438378683416,0.0665892104103933,0.336766776995169,0.882402133684172,50
770,PID_FRA_PATHWAY,0.673114119922631,0.771021628275013,0.0625237414724762,-0.354618532952396,-0.86835000719414,35
771,KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0.675298804780876,0.772520811694855,0.0637845390312975,-0.320547708343828,-0.896789051253561,73
772,KEGG_ABC_TRANSPORTERS,0.679924242424242,0.776804639660857,0.0610363728309177,-0.339071822276363,-0.879211183895384,44
773,WP_MALE_INFERTILITY,0.681069958847737,0.777106990561066,0.0649407684612899,-0.300013022589592,-0.910153698013206,136
774,REACTOME_RHOA_GTPASE_CYCLE,0.682170542635659,0.777357129980169,0.0619762736001998,0.304273521497482,0.914516639126038,132
775,PID_IL23_PATHWAY,0.683908045977011,0.77833147942158,0.0613026075396207,-0.347205394276805,-0.855399380187106,36
776,REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,0.685416666666667,0.779043170103093,0.0652353056017703,-0.304716287801246,-0.897181463346292,112
777,KEGG_PRION_DISEASES,0.686653771760155,0.779444821998013,0.0615706755421678,-0.34990826271432,-0.856816026832012,35
778,REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,0.690427698574338,0.780714397618675,0.0637845390312975,-0.315595848962582,-0.887356552720642,78
779,REACTOME_RAC2_GTPASE_CYCLE,0.690196078431373,0.780714397618675,0.0619762736001998,0.314642346793144,0.894342265006798,79
780,REACTOME_RND2_GTPASE_CYCLE,0.690384615384615,0.780714397618675,0.0610363728309177,-0.338206046991269,-0.858676903937622,41
781,WP_AGERAGE_PATHWAY,0.696,0.786007682458387,0.0625237414724762,-0.324522151469454,-0.884508052544094,63
782,WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,0.697265625,0.786430027173913,0.0613026075396207,-0.339611418575973,-0.84811042287516,38
783,REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,0.70020964360587,0.787735849056604,0.0645031249656493,0.334467596499712,0.878798886546932,51
784,REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,0.69937369519833,0.787735849056604,0.0643583367917361,0.332887004831276,0.848023810150769,42
785,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,0.706896551724138,0.793235061858384,0.0597317976364411,0.301566950941182,0.892835114264175,112
786,SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES,0.706498951781971,0.793235061858384,0.0640703750499722,0.332306688172015,0.870715731809592,50
787,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.70961145194274,0.793253866430288,0.0626618230932491,-0.295430646518774,-0.895178974366807,133
788,PID_CXCR4_PATHWAY,0.709205020920502,0.793253866430288,0.0637845390312975,-0.307823497735313,-0.881343923324201,96
789,REACTOME_SIGNALING_BY_FGFR3,0.708074534161491,0.793253866430288,0.0633597010643758,0.333695536878809,0.844708218241828,40
790,PID_GMCSF_PATHWAY,0.714583333333333,0.794759666571451,0.0632191170859458,0.342571263242903,0.845958648124213,36
791,PID_RET_PATHWAY,0.715463917525773,0.794759666571451,0.0626618230932491,0.337277927820797,0.847872755328837,39
792,REACTOME_MTOR_SIGNALLING,0.715463917525773,0.794759666571451,0.0626618230932491,0.34200175544598,0.842201278809878,35
793,REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,0.715463917525773,0.794759666571451,0.0626618230932491,0.320582793936679,0.869935332606898,61
794,WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY,0.713733075435203,0.794759666571451,0.0597317976364411,0.301735908722712,0.876955606719979,99
795,PID_AR_TF_PATHWAY,0.718390804597701,0.797007156798959,0.0589694466690997,-0.328415343871102,-0.860884185480172,48
796,REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,0.719409282700422,0.797134406208256,0.0635007968065945,0.330422562893292,0.873699098674963,53
797,REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS,0.722554890219561,0.79961532393181,0.060640400949416,-0.306803991330353,-0.870297915952242,85
798,KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,0.724334600760456,0.800580348208925,0.0582216241124161,-0.32468896733044,-0.859936507549105,52
799,WP_GLIOBLASTOMA_SIGNALING_PATHWAYS,0.72568093385214,0.801064560272325,0.059221919380382,0.307753924115601,0.877091637973337,81
800,WP_IL6_SIGNALING_PATHWAY,0.726591760299625,0.801067415730337,0.0573667426768556,-0.327722290380794,-0.847874415312893,43
801,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,0.730994152046784,0.804914908995335,0.0589694466690997,0.30476676723324,0.877790535781411,91
802,WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME,0.740952380952381,0.814862842892768,0.0572461135202884,-0.321944859980478,-0.847904514835482,51
803,KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,0.751893939393939,0.820312107743399,0.0562940749700968,-0.317768667333157,-0.846102074418409,53
804,REACTOME_INTERLEUKIN_10_SIGNALING,0.752417794970986,0.820312107743399,0.0572461135202884,-0.325123750470985,-0.843972709344711,45
805,REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,0.750499001996008,0.820312107743399,0.0588438169595807,0.303990850066013,0.865590344664401,85
806,REACTOME_SIGNALING_BY_NOTCH1,0.75,0.820312107743399,0.0589694466690997,-0.309360624258494,-0.853136887385128,69
807,REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,0.749486652977413,0.820312107743399,0.0602484086158019,0.32005758360526,0.832250547804844,46
808,WP_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_CONTRIBUTING_TO_LMNA_LAMINOPATHIES,0.751893939393939,0.820312107743399,0.0562940749700968,-0.31757173049697,-0.845577703444312,53
809,WP_OVERVIEW_OF_PROINFLAMMATORY_AND_PROFIBROTIC_MEDIATORS,0.748571428571429,0.820312107743399,0.0567672387487446,0.295912054931566,0.880509481387962,117
810,REACTOME_CELL_CELL_JUNCTION_ORGANIZATION,0.754639175257732,0.821718213058419,0.0601186142531851,0.316823091279177,0.853073564190378,58
811,REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.759674134419552,0.826180747913742,0.059221919380382,-0.290194323383059,-0.88345145637009,141
812,REACTOME_SIGNALING_BY_FGFR4,0.765560165975104,0.83155673200744,0.0597317976364411,0.323440598016015,0.820337038477678,41
813,REACTOME_REGULATED_NECROSIS,0.768939393939394,0.83419993290842,0.0552495663125249,-0.31255398353468,-0.832217273200102,53
814,PID_TXA2PATHWAY,0.771863117870722,0.835969923400861,0.0552495663125249,-0.313529108441964,-0.830379697669791,52
815,WP_NEURAL_CREST_CELL_MIGRATION_DURING_DEVELOPMENT,0.772466539196941,0.835969923400861,0.0554793308704233,-0.328587041177787,-0.819112763039691,37
816,WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY,0.7734375,0.835994944852941,0.0564118388217596,-0.326579798539787,-0.815566603159143,38
817,PID_CERAMIDE_PATHWAY,0.78219696969697,0.842714196372733,0.0544555953940371,-0.319300359797731,-0.827943901298802,44
818,REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,0.781676413255361,0.842714196372733,0.055826471778749,0.295956447377981,0.85176138281986,89
819,WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA,0.782520325203252,0.842714196372733,0.0577308549299813,-0.29987892424574,-0.847726391784234,84
820,REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,0.785416666666667,0.842746350364963,0.0587185879555941,0.317812416756512,0.826933236323419,48
821,REACTOME_PI3K_AKT_SIGNALING_IN_CANCER,0.784232365145228,0.842746350364963,0.0585937568945671,-0.293701684425695,-0.856143763471671,103
822,REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE,0.785416666666667,0.842746350364963,0.0587185879555941,0.32520007679055,0.803061572437144,36
823,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,0.79110251450677,0.843297101449275,0.0549073703290958,0.298016115854359,0.846458055424245,77
824,REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,0.791666666666667,0.843297101449275,0.0583452776743612,-0.289954160873826,-0.853717076409794,112
825,REACTOME_RECYCLING_PATHWAY_OF_L1,0.787762906309751,0.843297101449275,0.0545680646670941,-0.318650231665965,-0.81505409816204,42
826,REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,0.788389513108614,0.843297101449275,0.0535669384770951,-0.314663145300333,-0.814088141615377,43
827,SIG_CHEMOTAXIS,0.789772727272727,0.843297101449275,0.0540088272801684,-0.315323321225673,-0.817631464341163,44
828,WP_PHOSPHOINOSITIDES_METABOLISM,0.790291262135922,0.843297101449275,0.0551351763385257,-0.318564295356371,-0.825790396993386,46
829,REACTOME_RHOU_GTPASE_CYCLE,0.797323135755258,0.847458309228563,0.0540088272801684,-0.322109919425118,-0.802966377362533,37
830,WP_FIBRIN_COMPLEMENT_RECEPTOR_3_SIGNALING_PATHWAY,0.797494780793319,0.847458309228563,0.0580983576873206,0.314080438262953,0.800114411448927,42
831,PID_CD8_TCR_DOWNSTREAM_PATHWAY,0.801204819277108,0.849811231713072,0.0560595875032335,-0.308756603919128,-0.842726342942293,64
832,WP_LNCRNA_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER,0.801635991820041,0.849811231713072,0.0568864160475701,-0.294652856270868,-0.839455384709883,91
833,REACTOME_RHOG_GTPASE_CYCLE,0.810865191146881,0.858563143567286,0.0555947097758869,0.303199776349802,0.837711202634079,66
834,REACTOME_RHOD_GTPASE_CYCLE,0.814176245210728,0.861035309683288,0.0531298054705469,-0.30844984048756,-0.808548061608967,48
835,WP_GLUCOCORTICOID_RECEPTOR_PATHWAY,0.815841584158416,0.861763206260746,0.0545680646670941,-0.302853933997424,-0.830312424995518,65
836,WP_OSTEOBLAST_DIFFERENTIATION_AND_RELATED_DISEASES,0.817409766454352,0.862386858866913,0.0577308549299813,-0.287636192750617,-0.848590164651442,116
837,PID_TCR_PATHWAY,0.820773930753564,0.86490156143924,0.0555947097758869,0.303543247926341,0.828084671730602,62
838,REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER,0.822784810126582,0.865985921875472,0.0571258510018113,0.309509304019195,0.818400528054787,53
839,PID_ERBB2_ERBB3_PATHWAY,0.827715355805243,0.868061666166515,0.0513223330421143,-0.3061241325759,-0.791996234431812,43
840,PID_IFNG_PATHWAY,0.827852998065764,0.868061666166515,0.052805004567129,-0.314505041490094,-0.792897728278417,39
841,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,0.828693790149893,0.868061666166515,0.0574877409561325,0.307032219599503,0.813877162582267,55
842,WP_GLYCOGEN_SYNTHESIS_AND_DEGRADATION,0.827852998065764,0.868061666166515,0.052805004567129,-0.314531501807889,-0.792964437307214,39
843,WP_WNT_SIGNALING_IN_KIDNEY_DISEASE,0.833333333333333,0.871886120996441,0.0559428593065705,0.313040464317066,0.773034157900364,36
844,PID_HEDGEHOG_GLI_PATHWAY,0.835051546391753,0.872648653930718,0.0553642837725362,0.306678702532319,0.800096467400441,47
845,KEGG_LYSOSOME,0.836538461538462,0.873167956304051,0.0520570030732099,0.285303226827598,0.84945262320909,118
846,WP_RANKLRANK_SIGNALING_PATHWAY,0.846638655462185,0.882665832290363,0.0555947097758869,0.306143939661052,0.808279902221322,52
847,REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,0.848290598290598,0.883343928798474,0.0562940749700968,0.306258730983376,0.779845236335414,43
848,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.856060606060606,0.890383790737564,0.0502948063662358,0.283305092102132,0.831819391741685,106
849,KEGG_MELANOMA,0.858283433133733,0.891284210526316,0.0525898950623616,-0.295157125519859,-0.819266018612669,71
850,REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,0.858947368421053,0.891284210526316,0.0550211117163117,-0.285974330936554,-0.834138738201867,105
851,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.86073500967118,0.892089633995277,0.051011413203915,0.285412509873164,0.829513801724229,99
852,WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY,0.861855670103093,0.892202700740526,0.0538979025357319,0.305502287432177,0.767992936501936,39
853,REACTOME_DEATH_RECEPTOR_SIGNALLING,0.869198312236287,0.898749016872691,0.0545680646670941,-0.281104522708559,-0.841008726200711,127
854,PID_ERBB1_INTERNALIZATION_PATHWAY,0.870905587668593,0.899459869231498,0.0502948063662358,-0.302027728664628,-0.762411840525315,40
855,KEGG_ACUTE_MYELOID_LEUKEMIA,0.880252100840336,0.905518044237485,0.05378728077603,0.293856588555081,0.783855470951419,56
856,REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,0.880478087649402,0.905518044237485,0.0513223330421143,0.289056455663284,0.79322197262774,63
857,REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES,0.881656804733728,0.905518044237485,0.0508054139066364,0.283724718261448,0.810651556262205,86
858,REACTOME_SIGNALING_BY_EGFR,0.881904761904762,0.905518044237485,0.0491927521045191,-0.294251191166095,-0.774126165398782,50
859,REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,0.878914405010438,0.905518044237485,0.0535669384770951,0.295217472566844,0.752061336957583,42
860,KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,0.88622754491018,0.908898482105556,0.0511147954416412,0.286525210105399,0.800764339363581,71
861,KEGG_MELANOGENESIS,0.892514395393474,0.914283039183559,0.0489954089862481,0.279392120738799,0.813551286189907,100
862,REACTOME_SIGNALING_BY_ALK_IN_CANCER,0.901260504201681,0.922171420772485,0.0526973085708419,0.285339679653383,0.753352585144905,52
863,PID_CD8_TCR_PATHWAY,0.907563025210084,0.927544134687479,0.0523759084097997,0.280758587700061,0.74125760603084,52
864,WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_RLR_PATHWAY,0.91030534351145,0.929270038167939,0.0478299633114229,-0.285828758728899,-0.76198084956819,54
865,WP_HEART_DEVELOPMENT,0.911985018726592,0.929908423718906,0.0468819856878333,-0.28466682125794,-0.736482447845117,43
866,PID_RAC1_PATHWAY,0.917721518987342,0.934677112871634,0.0520570030732099,0.275632216538146,0.728823168268119,53
867,REACTOME_DAP12_INTERACTIONS,0.921606118546845,0.937550861082258,0.0473534245254193,-0.288233789414905,-0.737253916506365,42
868,PID_RAC1_REG_PATHWAY,0.927342256214149,0.940133183886068,0.0470699590082662,-0.286111425617571,-0.713228128336414,37
869,REACTOME_AMINE_LIGAND_BINDING_RECEPTORS,0.926923076923077,0.940133183886068,0.0473534245254193,-0.288472071321884,-0.732406493848241,41
870,WP_TCELL_ANTIGEN_RECEPTOR_TCR_PATHWAY_DURING_STAPHYLOCOCCUS_AUREUS_INFECTION,0.925773195876289,0.940133183886068,0.0506004243853618,0.274498986335842,0.744882044497665,61
871,REACTOME_ONCOGENIC_MAPK_SIGNALING,0.929411764705882,0.941149456338219,0.0481183992657975,0.274875100560705,0.78130748303581,79
872,WP_REGULATION_OF_ACTIN_CYTOSKELETON,0.930501930501931,0.941172824200347,0.0473534245254193,0.26861511057981,0.812762594895178,142
873,KEGG_AUTOIMMUNE_THYROID_DISEASE,0.941176470588235,0.950879320800485,0.0507027937029348,0.27104639354949,0.715615513141236,52
874,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,0.944444444444444,0.952457142857143,0.0463227785794633,-0.274485340062207,-0.71951598125831,48
875,REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,0.944897959183673,0.952457142857143,0.0491927521045191,0.275805254179391,0.691362701384238,38
876,REACTOME_NEUREXINS_AND_NEUROLIGINS,0.947478991596639,0.953968573730862,0.0503964322442957,0.275095940670102,0.733811888278853,56
877,KEGG_ALLOGRAFT_REJECTION,0.959847036328872,0.965319368348991,0.0454967810085007,-0.27562582163141,-0.687089264118099,37
878,KEGG_GRAFT_VERSUS_HOST_DISEASE,0.961464354527938,0.965844602156767,0.04577044581081,-0.262671060051804,-0.663063379088629,40
879,REACTOME_STRIATED_MUSCLE_CONTRACTION,0.967432950191571,0.970734769134204,0.0452247443372884,-0.272711148628859,-0.671870170661179,36
880,WP_GPCRS_OTHER,0.969072164948454,0.971274601686973,0.048505983646947,-0.26343570312922,-0.738731448558597,77
881,REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS,0.983298538622129,0.984414655011031,0.0484087618816951,0.252425837710866,0.626223828615377,37
882,REACTOME_OLFACTORY_SIGNALING_PATHWAY,1,1,0.0466015072985992,0.20939393240267,0.566834611303883,59
